	Score1	Group	Score2	Species Score3	
edcce033c382d63d03e7dc4fd827dd61	0.65	NA	1	Burkholderia_cepacia	0.64
71133f5475218970b697e41d7123e3cc	0.67	NA	1	Streptococcus_thermophilus	0.95
46b7d725689b768ed8461861427e3376	0.8	NA	1	Haemophilus_parainfluenzae	0.95
37105f34c25d02fe95a69ba703fe680b	0.66	NA	1	Prevotella_copri	1
139aac6fe215a157f6c06e25953bce4a	0.67	NA	1	Bradyrhizobium_elkanii	0.53
048e890b5ba8045bbcb0b2764edf5c83	0.92	NA	1	Methanobrevibacter_millerae	0.4
8f8fef072106a88b902651a2197ddd42	0.6	NA	1	Haemophilus_parainfluenzae	0.85
975bc782c89f74d5d9d635a5a2025d89	0.75	IX	0.86	Megasphaera_elsdenii	0.86
cd0f3587a2f75e363038f6f5d1fe96da	0.69	NA	0.9	Gemmiger_formicilis	0.6
775eee22949e6340cca4af1328fd3538	0.74	NA	1	AMBIGUOUS	0
9398d057a7426600a22fbcfe269c88e1	0.67	NA	1	Prevotella_copri	1
697efeaef8ba99e87c19072d82cd9c6b	0.87	NA	1	Parabacteroides_distasonis	1
aca65b4e8e4b9d793d204dc4cd9c7a8c	0.98	NA	1	AMBIGUOUS	0
cb36dbc5caa6e71c55299fd54ca20654	0.68	NA	1	Methylobacterium_aquaticum	0.86
bb594c092d2190e22d705032ec989ca4	0.77	NA	1	Bacteroides_plebeius	1
848d8e3965a8655db2839be8f2643a54	0.8	NA	1	Aeromonas_enteropelogenes	0.37
2384c809a333373437aef5da9123d58d	0.1	NA	0.98	Helicobacter_macacae	0
6b6723a58ddd0e2fac537e796314975b	0.58	IV	0.98	Faecalibacterium_prausnitzii	0.98
191394955ef258305957a00d3547a40c	0.56	NA	1	Alloprevotella_rava	0.83
8ff5bf1ae632796cf43471f1bb03b105	0.95	NA	1	Parabacteroides_merdae	1
2b422f2cb9fb6540fa2be72a00167d30	0.69	NA	1	Porphyromonas_uenonis	0.81
c16e8319841110913dfce9e891944a56	0.7	NA	1	Escherichia/Shigella_coli	0.88
e74971c70d24a9510beefbe0e4b51f8a	0.51	NA	1	Thermosporothrix_hazakensis	0.52
4d09ddd0916000acdd533c776b27b695	0.08	NA	0.93	Mycoplasma_orale	0.15
9a4031b1adba04ed348d0abdaebdde1d	0.08	NA	0.9	Persephonella_hydrogeniphila	0.2
893824c1c31c731ecc207de502f8cf3b	0.56	NA	0.47	Hydrogenoanaerobacterium_saccharovorans	0.1
c3fd03c809b0193b3d17b598bf02ea7d	1	NA	1	Sporolactobacillus_terrae	1
644c89ad297fa8c9671fe162940a3b01	0.63	NA	1	AMBIGUOUS	0
69b4e6999c612564741ea7a02ba6a812	0.67	NA	1	Acinetobacter_lwoffii	0.99
0189e08a6cd1e2ada35d2157562717d1	0.3	AMBIGUOUS	0	AMBIGUOUS	0
09d1a2991ee98e2b6e4e06e0423be5c5	0.59	NA	1	Sutterella_wadsworthensis	0.9
e7b730916e3aaa93835870dbe75a403d	0.6	NA	1	Dialister_succinatiphilus	0.87
b9af7dfe3f3012b106283b214297231c	0.52	IV	0.63	Oscillibacter_valericigenes	0.34
c4b5ace3c15c2bfcaedce32e73da4483	0.35	NA	0.57	Natranaerovirga_pectinivora	0.03
1256a194de47e3298d3bbc09db3159b8	0.62	XIVa	0.86	Clostridium_oroticum	0.41
a1fc5605c2743fc955419282e42dc39f	0.72	NA	1	Thermus_scotoductus	0.43
7bca37b15179dd8c494c9c3c15bb08fc	0.75	NA	1	Acidithiobacillus_thiooxidans	0.21
df5313591803556e372419dd76ad494d	0.72	XIVa	0.8	Eubacterium_eligens	0.8
50edb2002c680970f7599bc6831802f5	0.46	NA	0.4	Tetrasphaera_vanveenii	0
30049433d78e593e6a73b6c5bcad6ddb	0.45	XVIII	0.43	Clostridium_cocleatum	0.2
1d242d9cec2e7079f378b54c5a88ab85	0.07	NA	1	Bacteroides_pyogenes	0
42cfa2eaf832f39b0df920fc08d20202	0.62	XIVa	0.61	AMBIGUOUS	0
1fb7bc7091d565121ebf0cec65b29a77	0.8	NA	1	AMBIGUOUS	0
a15663aa5c4d51b0bdf3da43fc6d7cfa	0.62	XIVa	0.63	AMBIGUOUS	0
d8b0dd926b7f21f0a71cb5b87ab7784d	0.69	NA	0.39	Anaerovorax_odorimutans	0.35
2aa095afd71c20ce5a8de9ceb2d6503c	0.78	NA	1	Streptococcus_sinensis	0.15
ed7e13a55b52952ccceedcd548879284	0.52	NA	1	Paraprevotella_clara	0.9
5f4094ac944789c985d09a6eb7a7ad5f	0.51	NA	1	Paraprevotella_clara	0.3
54ecf23128f535f3492df046d4419e66	0.81	XIVa	0.9	Butyrivibrio_crossotus	0.9
da4270a3713883080aa754b1c226f9ed	0.67	XVIII	0.5	Clostridium_cocleatum	0.35
58fdce35cca4e8383e5eabd8df19ba84	0.54	IV	0.93	Oscillibacter_valericigenes	0.59
4c42755b69d7aa72e38df98ed1424c9f	0.97	NA	1	Pelagibacterium_halotolerans	0.9
9de4c92a25687dac1c0b03ecabd209a3	0.73	NA	1	Lactobacillus_ruminis	0.51
63a8c696c75480e8e9b8ef8fce17cc91	0.47	XIVa	0.2	Pseudobutyrivibrio_xylanivorans	0
ff37b862b9f597e9960509ad96d446e7	0.7	NA	1	Prevotella_multisaccharivorax	0.62
155ddd9446c1c056e77bc3e5954b51bb	0.42	NA	0.86	Caloramator_fervidus	0.2
9fd85b4e4c25852d567536d496a3af52	0.81	NA	1	Barnesiella_intestinihominis	0.9
5fad0351c126ebcc563d1fa70c3fad92	0.81	NA	1	Prevotella_copri	1
38381cb401b1ef7895411137aa47e598	0.26	NA	1	AMBIGUOUS	0
24dee80a8bfa3466cbc1bd0f031d6886	0.63	NA	1	Bifidobacterium_bifidum	0.84
a2daac7617c2d942cfbd0b4ab823a2be	0.66	NA	1	Escherichia/Shigella_coli	0.38
1ad306e83c6d04aaa40bc99a06becec6	0.66	XVI	0.8	Eubacterium_biforme	0.8
7ca66ff58afb3f1a31d259fc601bde4e	0.68	NA	1	Streptococcus_equinus	0.39
83cb12f98e7ef9a74add5e2d0be106ed	0.74	NA	1	Bifidobacterium_longum	0.58
7960f0cbb3054483fd5e74f6fca75a20	0.66	NA	1	Escherichia/Shigella_coli	0.33
14a154cb55b22380cbf1ece1693e2b5d	0.67	XVI	1	Eubacterium_biforme	1
b04d5f75f6ea359329c33bff0dc8cc83	0.82	NA	1	Anaerococcus_octavius	1
afb9df849ec12766ac76d50bf7dffb1e	0.69	XVI	0.8	Eubacterium_biforme	0.8
aacae266e63224974c9f6017a0a7fea4	0.71	NA	1	Streptococcus_infantarius	0.05
5511b49abaeaccf4667ef7f81f67b11c	0.94	NA	1	Megamonas_funiformis	0.6
8b247c55ff5b9ed0c873855fcb4826ca	0.65	NA	1	Collinsella_aerofaciens	1
cd205471e6fa8c421a77d8f434e18d2c	0.71	NA	1	Veillonella_dispar	0.88
cad5796b343c88bdcb63c99c3c2a5d11	0.75	NA	1	Prevotella_stercorea	1
3f3c032ccef6375d39917996114e17b7	0.98	NA	1	Propionibacterium_acidifaciens	1
023aba6e937df9d096c396da919b7f9c	0.65	XVI	0.8	Clostridium_innocuum	0.8
3b5831c255ac799cb4e9be64367d203c	0.32	XI	0.21	Clostridium_thermoalcaliphilum	0.13
3628ec6961edee0880f24e08f808dcf2	0.81	NA	1	AMBIGUOUS	0
23e53151664e336ec816b7ebb8ad5ef5	0.9	NA	1	Flavobacterium_cheniae	1
131da15ccdb761f3b73c5b759c1567e2	0.65	NA	1	Anaerostipes_hadrus	0.7
35f6f8eaf3c4308a137b153d07f16ae7	0.94	NA	1	Megamonas_funiformis	0.85
af847d0d022d16cc6685728c4dbd36d8	0.55	NA	1	Prevotella_stercorea	0.8
de65baf82cec9011c0c0ac10be620a9f	0.62	NA	1	Bifidobacterium_bifidum	0.5
a3068afe9ca13e24b2746fcc7448617e	0.66	NA	1	Lactobacillus_salivarius	0.65
be8fc12bcbceb1c005f3c6b3fea816dc	0.94	NA	1	Megamonas_funiformis	0.9
fc002322aa5514000fa38e93f2584751	0.61	NA	0.73	Dialister_succinatiphilus	0.5
634349ef6e162bfd73c876860c9273fa	0.62	NA	1	Bifidobacterium_bifidum	0.8
c2d49fef37f3eb17560d2fe429d317df	0.65	XIVa	0.85	Blautia_wexlerae	0.39
f2949fafd8c8730888c0de5d379b9f73	0.68	NA	1	Lactobacillus_salivarius	0.81
6b1f34682be6f72e44980371d5e44b76	0.82	NA	1	Streptococcus_macedonicus	0.05
d85e22017292aa89017d8b5cb6c9244c	0.1	NA	1	Phytophthora_infestans	0.26
f7ee5109b1a732054bdb8855f0b8b8f9	0.09	NA	1	Salegentibacter_mishustinae	0
362e79134a7b4f601141d6c955aa3457	0.7	NA	1	Bacteroides_uniformis	1
2c73b9d5184934a1cec268119101eae2	0.64	NA	1	Dialister_succinatiphilus	0.62
fa3d5a8797dd34094014162c22e8572b	0.85	NA	1	AMBIGUOUS	0
c968578b6b9405ab84f401652a2d1774	0.54	NA	1	AMBIGUOUS	0
926fb02706e4516f6fa5e6cb6b7f839e	0.65	NA	1	Streptococcus_sinensis	0.04
bb355b9422a22519c98e690e5053d83a	0.58	NA	1	Chthoniobacter_flavus	1
9ac04496d4b1c66b84e6beb5247ef0ec	0.67	NA	1	Blautia_stercoris	0.9
7918c2d2ec51d290e005f020df365de8	0.68	NA	1	Dialister_succinatiphilus	0.59
22036ce5a6fb53b79794e2a78d04f13a	0.73	NA	1	Rhodococcus_erythropolis	0.68
4b271dfbb13a87682651896aed2fbb78	0.65	NA	1	Bacteroides_uniformis	0.75
361b01fcf1976ad5fa2f1f3facc15e54	0.49	NA	1	Planctomyces_brasiliensis	0.5
5152242e4080c536029646e3e309cecf	0.09	NA	0.89	Microcystis_aeruginosa	0
a8bfcb8de5988f0fd1c582194b4c1139	0.6	NA	0.34	Roseburia_faecis	0.14
7fda00f7d5a84334ac997be7191f9404	1	NA	1	Sinomicrobium_oceani	1
da12df79b3feef28d63794ec13f0f088	0.97	NA	1	Nevskia_terrae	1
b7afe6762f34bedfcefd8c8d9d6d8b6b	0.66	NA	1	AMBIGUOUS	0
9d18f29265204cf97f99d52315ee8942	0.77	NA	1	Paenibacillus_chitinolyticus	0.33
23f69f695ed8a7816e13be3edb81014b	0.43	NA	1	Streptococcus_macedonicus	0.39
a04a1b0ea73b434dc60547d452149ea6	0.63	NA	1	Bacteroides_ovatus	0.38
308cd33cc5660859236dd57e8be128fe	0.68	NA	1	Olsenella_umbonata	1
1c33d36bd78a4a8014bcae31da7c7ab2	0.07	NA	0.93	AMBIGUOUS	0
798d410477efdd3d20690e33c04f4a78	0.62	NA	1	Collinsella_aerofaciens	0.77
4e7369d17e6a63ea977f1e0cb8e7fe4f	0.74	NA	1	Lactobacillus_delbrueckii	0.82
12197d17b4a94118192512ba64e3d8a7	0.6	XVI	1	Eubacterium_biforme	1
6c9b279c16c67a71bb71415112a0b512	0.5	XVIII	0.41	Clostridium_ramosum	0.28
6411ce6cbf494fd9fd96c683a648a581	0.76	NA	1	Parabacteroides_distasonis	1
f6813ebd45483b3f0994ff65f1c4c42e	0.5	XVIII	0.36	Clostridium_ramosum	0.25
975de1fa651052b1745be43ef4c5e783	0.63	NA	1	Bacteroides_ovatus	0.79
bcccb0e24c8aa0d861c7ccca1dcf99d5	0.65	NA	1	AMBIGUOUS	0
bb6fec4d1cddb12874302827429e47a2	0.74	NA	1	Catenibacterium_mitsuokai	0.8
6526f8d20828463ae3fe24a0882bf14c	0.81	NA	1	AMBIGUOUS	0
7d4bfaaabbedab8599e56f6c702785ce	0.7	NA	1	AMBIGUOUS	0
d9e0abcde94db783257b5de453409908	0.74	NA	1	Lactobacillus_ruminis	1
f40e08054957a46980088b98a04a317b	0.39	NA	1	Caloramator_uzoniensis	0.08
446903efb0e1fbe447770cccd00afc45	0.53	NA	0.93	Prevotella_copri	0.81
5c255f723b1deed383c6c1e5c9570506	0.86	NA	1	Acinetobacter_baumannii	0.77
6278b14b9a98d6914de3fbff8992f29e	1	NA	1	Morganella_morganii	1
aae1ae2e5ddd9fec08b3f9835701cf99	0.83	NA	1	Prevotella_copri	1
b8b7f86738d5cca27dd10298ea4b3cb4	0.83	NA	1	Prevotella_copri	1
ca13c7bf190273269335bbd76635a077	0.98	NA	1	Sporolactobacillus_terrae	1
aa728245dc887d4b8c0ff225606b73a7	0.7	NA	1	Prevotella_stercorea	1
bffa09b0bb33de7cc4b1e488fd8836ee	0.58	NA	1	Alloprevotella_rava	0.82
6e8a48935018923d4b3d9e2059c8107d	0.86	NA	1	AMBIGUOUS	0
9b904b9b24a9767941a08752f64397ea	0.64	XIVa	0.81	Bacteroides_xylanolyticus	0.01
626f9ae96d8decae1a47050ce51d957d	0.67	NA	0.88	Anaerostipes_hadrus	0.88
895b59d0b3b191f14a658bec5a634039	0.68	IV	1	Ruminococcus_bromii	1
1af21d01480ad7d549d2b3c21f65bd98	0.66	I	0.86	Clostridium_sartagoforme	0.36
8eee7c1b00062d6870afc8dd289f209b	0.63	NA	1	Prevotella_copri	1
1b33f305fa0885e25ff2a9672c9da283	0.53	I	0.73	Clostridium_disporicum	0.42
b8a00db110e550355a7902c4519100a4	0.63	NA	1	Gemmiger_formicilis	0.7
2a0c0025289c40105b19b1396ae6d3fb	0.68	NA	1	Sutterella_wadsworthensis	1
fcbd93085b0dffde2fc6ff03042fd13a	0.85	NA	1	Peptostreptococcus_stomatis	1
8e14f9415042ee099500b7ddea10d4bc	0.54	NA	0.79	Prevotella_copri	0.79
2f5cf1eca9391a11e666c1b6de927352	0.52	NA	1	Lactobacillus_salivarius	0.9
26d6591207b7097d4395341cbfb443e2	0.64	NA	1	Collinsella_aerofaciens	0.9
6680a0af71bcfb2b1ec13565dcb81bbf	0.66	NA	1	Prevotella_copri	1
93ba5e98acbf18daff17fb81004228ab	0.45	XIVa	0.6	Eubacterium_eligens	0.4
4d96f1e259c66b4967a2aefdf921666e	0.79	NA	1	Gemmiger_formicilis	1
356925ea8c655590bc39bb181043cec5	0.64	NA	1	Prevotella_copri	0.9
ae2ede3cc322cc0d625dc5d0403c01bc	0.79	NA	1	Streptococcus_salivarius	0.64
3119bf7fe2d76e2cd6bec6e0f6e9b5e3	0.61	XIVa	0.87	Clostridium_polysaccharolyticum	0.23
2356e2e94ffbd58facb8e7f9162a13d9	0.63	NA	0.64	Fusicatenibacter_saccharivorans	0.57
82169e892fa28467d474963eed01a5ad	0.66	NA	1	Bacteroides_ovatus	0.82
d899b604f68c93ad1bca92ba7d56251b	0.7	XIVa	1	Dorea_longicatena	1
e07077821bdffc4759246eb78f800b90	0.52	NA	1	Parabacteroides_merdae	0.75
cccf76582c11a794b80f47d314db90ae	0.57	NA	0.73	Bacteroides_vulgatus	0.59
6d68f88b610010c0f154647bd42fbfca	0.72	NA	1	Streptococcus_macedonicus	0.47
d6fae29eab36f2a65e89c757c49bc639	0.63	NA	1	AMBIGUOUS	0
193ea5947581aaecd5812743d8fc53ef	0.63	IV	0.85	Faecalibacterium_prausnitzii	0.85
12052a764a21d49ef0793c2902150b35	0.68	NA	0.98	Bacteroides_vulgatus	0.87
8f89f24d79c433e75e24b0bce87cc5c6	0.06	NA	0.99	Pseudomonas_stutzeri	0
6827d7e6d23809009041faf8fbd331f0	0.76	NA	1	Bacteroides_acidifaciens	0.52
9b9013b3ba70015957fc6c46be5b1d83	0.74	XIVa	0.9	AMBIGUOUS	0
192aa62bd50ca94d8d0955aae48f5965	0.57	NA	1	Rhodopirellula_baltica	0.99
0d10fe9befc60da6bd935833668dae92	0.66	NA	1	Escherichia/Shigella_coli	0.54
fd0e4aa793bf7cafd8b470aad4413302	0.66	NA	1	Lactobacillus_delbrueckii	0.97
baef2ffcaaf8fff8f085d2a716dd37a1	0.72	NA	1	Lactobacillus_delbrueckii	0.79
f77693ff151b855b25f2b7b8c49f3280	0.66	NA	1	Lactobacillus_delbrueckii	0.98
c599733bd4f35634e61856faed24af11	1	NA	1	Mycoplasma_hominis	1
816374ed318fdbdede63e7e261b7ea88	0.8	NA	1	Streptococcus_thermophilus	0.58
51f156120f9c218518e655985951c355	0.61	XVI	0.91	Eubacterium_biforme	0.91
60d56dc86b19beeb26f3862cfcb3101e	0.74	NA	1	Corynebacterium_urealyticum	0.26
63e9aed86518edd4223a823b5591f020	0.81	NA	1	Rhodobacter_blasticus	0.52
b14684e4ad213e0081452ad3b227d309	0.75	NA	1	Prevotella_copri	0.9
191d0f9496318c6fb2a73f924ab2b80a	0.89	NA	1	Lactobacillus_ruminis	1
51912c8bb4823473f09757aae704755d	0.97	XIII	1	Finegoldia_magna	1
6d65845bc85bab9e8c3b83249929c1b6	0.5	NA	0.93	Megasphaera_paucivorans	0.25
01ae6546e66f03a3cdc47d0b14005db0	0.95	NA	1	Brevibacillus_fluminis	0.92
3b6dd45588a05abe8173fee008af989b	0.78	NA	1	Collinsella_aerofaciens	1
8558ffcecdf73ee9b61b40f492388485	0.69	NA	1	Actinobaculum_massiliense	0.38
6522f29ee1297589427a7b06fb88eb29	0.76	I	1	Clostridium_disporicum	1
788692ecbcb4ca1764931130d161445f	0.68	IV	0.98	Flavonifractor_plautii	0.77
7004a60b04793d338c41551dfb3e8772	0.77	NA	1	Catenibacterium_mitsuokai	1
978ea11c6ba22ac87b0a48f47085c634	0.41	NA	1	Olsenella_uli	0.14
20219822cb0fe4b67829dacd53be6c80	0.66	NA	1	Prevotella_stercorea	0.9
452a49165d542ececa674c38440e6c5d	0.74	NA	1	Catenibacterium_mitsuokai	1
9b87ea5d42589550d75fdc999656be39	0.67	NA	1	AMBIGUOUS	0
0e6706031d2c152bb97522bc0e1f312f	0.75	NA	1	Lactobacillus_salivarius	0.23
93c1e58ad536286b3144cf444722c4bd	0.71	NA	1	AMBIGUOUS	0
b258ecab528060f4d07c51727b2b4388	0.74	NA	1	AMBIGUOUS	0
1c614ed90312f3117d4d62cebe8704b8	0.51	IV	0.65	Eubacterium_desmolans	0.65
574b9acf7881d6b3c89027db68cfa9d5	0.43	NA	0.48	AMBIGUOUS	0
ae83d18c8aaa3a22e478371f0c05b542	0.67	XIVa	0.96	Eubacterium_rectale	0.85
fd2ad924e8400318d763f7e2c0fdb663	0.7	NA	1	AMBIGUOUS	0
b07c4e4c9cc3c02249ce6bc31e913278	0.55	IV	0.49	Eubacterium_desmolans	0.49
77038f7e0b46750eebfc98ddb5a0d228	0.93	NA	1	Parabacteroides_distasonis	1
641e752f98765caaa3f1e3847fe41b4d	0.94	NA	1	Bacteroides_salyersiae	0.81
797a8f7250cd8d44ca9d9938033308bd	0.67	NA	1	Prevotella_copri	1
62aaba3e5e3998f544ba3b55c7703e49	0.68	NA	1	AMBIGUOUS	0
5c583d53058149f281ec32edfc0dd808	0.66	NA	1	Anaerostipes_hadrus	0.9
2fc86935173e1460f491837948dcbe86	0.72	NA	0.9	Clostridium_ruminantium	0.8
3cd1b43835796f59d653c93103ffed86	0.73	NA	0.98	Escherichia/Shigella_coli	0.74
ad9b019f4cdce94856589b1c945b09d9	0.42	NA	1	AMBIGUOUS	0
533913cfb5d37832d603887da058df0c	0.67	NA	0.89	AMBIGUOUS	0
e245ec9d6f3165fa4148332594985336	0.92	NA	1	Paraprevotella_clara	1
4dd6c925216f19834996286075758205	0.58	NA	1	Anaerostipes_hadrus	0.88
610a37f677f6906b39adc91b23a5e74d	0.75	NA	1	Anaerostipes_hadrus	1
df0038ef015828adbc2968e43f717ee6	0.68	NA	1	Actinobacillus_porcinus	0.14
cdf72bf3baa43f43f02f8f2138db2a39	0.82	NA	1	AMBIGUOUS	0
83229a1e9fd31980e0709999ec4bc63b	0.71	IV	0.72	Flavonifractor_plautii	0.72
5dacd2a284a829b6b4a0b34a9045bb9b	0.82	IV	1	Flavonifractor_plautii	1
78243cd4d70c5abe424fe6eaec61f5a9	0.5	XIVa	0.17	Ruminococcus_gnavus	0.1
c245b06606340d4ab786af610cf927f9	0.81	NA	1	AMBIGUOUS	0
3232f85b3e2908ecab9d04b20323e792	0.71	XVI	0.93	Clostridium_innocuum	0.93
d84c495332d8614202c1968353f549ea	0.85	NA	1	Escherichia/Shigella_coli	0.9
e04715acea13c3b88143c39f0d178d0c	0.8	IV	1	Flavonifractor_plautii	1
a467a57abb71a38f1d51a6586bf51cdb	1	NA	1	Pseudoclavibacter_bifida	1
dabc071e1431f747202f6b0da216db6e	0.6	IV	0.8	Flavonifractor_plautii	0.7
0211fc6fd0bbc90d7b8cf11889ad1f3c	0.62	AMBIGUOUS	0	AMBIGUOUS	0
9be98c0df96603c38e3df8aea6a0881a	0.84	NA	1	Bacteroides_vulgatus	1
2a4d7b1dec2900d8af8b77303ea59c7e	0.68	IV	0.9	Flavonifractor_plautii	0.9
0f97c1ebf40a10a733d5d5850bf20416	0.68	NA	1	Haemophilus_parainfluenzae	0.11
e52a7cf3ef0ad56c63d2447d044cded0	0.69	NA	1	AMBIGUOUS	0
c572aadb34f809a7a758f01621e0a0f1	0.65	NA	1	Streptococcus_peroris	0.43
1d9d31826aa5386ac7c8d8c3c8fa8933	0.67	NA	1	Lactobacillus_crispatus	0.49
57e5663c34c8daeb9273739f37999e0b	0.51	NA	1	Parabacteroides_distasonis	0.9
0290b03b57a7dcbe12b10d515eea88a6	0.7	NA	1	Turicibacter_sanguinis	1
8c2ff6c36f5189a664a4c954d85380ab	0.67	XIVa	0.9	Bacteroides_xylanolyticus	0.45
1884188f62b057ff5c7c562f0cc7d70c	0.86	NA	1	AMBIGUOUS	0
9c022aff15ab4d1075d27364f96fce1f	0.69	NA	0.79	Fusobacterium_mortiferum	0.79
624cf5414d49dec171bd2a2ec660296b	0.76	NA	1	Veillonella_dispar	0.79
4de7f0db008e46ff84fedcc28191d97a	0.84	NA	1	Streptococcus_thermophilus	0.97
c1852e43ad40d6db4dc2bf90141cffca	0.45	NA	0.9	Macrococcus_brunensis	0.05
f73243848561d2a23d9790205f23869e	0.67	NA	1	Prevotella_copri	1
a94fad9b066125e1f2305dc50028489f	0.65	NA	1	Bifidobacterium_longum	0.59
399af618df83a312f7a213ef0fba0ed0	0.52	NA	0.9	Christensenella_minuta	0.65
a75911f2d6a1663b9328e53014780479	0.66	NA	1	Veillonella_dispar	0.4
c3483021adb42f23d0c9d3b249120958	0.55	IV	0.7	Eubacterium_desmolans	0.55
f10ba8ab58d5fa09a3f87e9b456b6b00	0.73	XI	0.93	Clostridium_bartlettii	0.93
1f848d6af4191acb1ac06c4f87e041ac	0.81	NA	1	Bacteroides_dorei	0.84
af068aae6361f1fcfe76ae5af0da924a	0.47	NA	0.86	Fusicatenibacter_saccharivorans	0.28
093a6b85bdadd798b16ef6b2f5308af4	0.47	NA	0.9	Fusicatenibacter_saccharivorans	0.48
9debb6dfc3e76f10572b1eb8c51560eb	0.73	IV	0.9	Faecalibacterium_prausnitzii	0.9
4f6438506724dc1d32d757e91d0f17b8	0.45	IV	0.66	Faecalibacterium_prausnitzii	0.66
044813c5660b63573a4de1cc0fd5b034	0.68	IV	1	Faecalibacterium_prausnitzii	1
9f719c0a234c82aa392c9564a7766d75	0.43	IV	0.51	Eubacterium_desmolans	0.51
2947a8fc4e166c1330bf2cae6ef7e3bc	0.75	NA	1	Slackia_isoflavoniconvertens	1
b0354fc04a607031677ecff18253fe97	0.7	AMBIGUOUS	0	AMBIGUOUS	0
ced602abea2e7d4031610377a534eb11	0.6	IV	0.8	Eubacterium_desmolans	0.8
fcd9742ea51ca7208355d69b3056f185	0.66	I	0.9	AMBIGUOUS	0
85fbae466311f176ebb2d3953b6c4e4e	0.81	NA	1	Gemmiger_formicilis	0.65
f3ac486214bed16b86e42ac7a2bf08b9	0.7	NA	1	Collinsella_aerofaciens	0.9
620bb3d91548b9b2c7a4831d8c4740f1	0.63	NA	1	AMBIGUOUS	0
e120932ba8eccc231aa33f24bf44d0a9	0.55	XIVa	0.8	Ruminococcus_gnavus	0.4
57b4b38e6c9e387f08f3ae2a84b9dc75	0.68	IV	0.9	Faecalibacterium_prausnitzii	0.9
ac6ea1932a2df372826be0c0b60eb94b	0.67	NA	1	Phascolarctobacterium_succinatutens	1
b7f905000039753843c0ba8b35ff369c	0.46	III	0.1	Clostridium_alkalicellulosi	0
e6f8d45026ac90501e0d40d8b66a51f9	0.7	NA	1	AMBIGUOUS	0
4883d752ee73fe30fce901fe3fdaaef7	0.64	I	0.97	Clostridium_disporicum	0.9
ed34fadabb9d0a74b276bc583fb589b1	0.75	XIVa	1	Dorea_longicatena	1
97862d907f16541d539a7baecfa345fe	0.75	NA	1	AMBIGUOUS	0
eabc36eea5e488bba9026165d0ff45ed	0.62	XIVa	0.93	Eubacterium_rectale	0.93
4460a46e4f75ac6b668168d2022ea447	0.26	NA	1	Stella_humosa	0.01
fc59df91607ed6942acc764c084f6069	0.65	NA	1	Thermus_scotoductus	0.67
11092ca99414a4562e0f807b6f0c3ee8	0.76	AMBIGUOUS	0	AMBIGUOUS	0
022cf3780379bdf82bbbf3fcc44b4a1a	0.62	XIVa	0.36	Eubacterium_hallii	0.1
20b34d8c0ecc2c469854516e261760b2	0.7	NA	0.8	Clostridium_ruminantium	0.8
f7f49f3a57654d6736c728347c5daabd	0.7	NA	1	Bifidobacterium_longum	0.45
ecde27ca98e65e155a06a631c9525ed0	0.69	NA	0.9	Parabacteroides_distasonis	0.9
b5860308715abee647114772c7a2b15b	0.42	NA	1	Prolixibacter_bellariivorans	0.2
f1e779c2c4327370ddf9782db3d37a8f	0.68	NA	1	Prevotella_copri	1
49fb9b371d56552a5f20712a0057d84d	0.49	NA	1	Escherichia/Shigella_coli	0.55
a03de80c5c238d5fb67f2bb13ffe63ef	0.53	IV	0.53	Clostridium_methylpentosum	0.33
9650b42bbc813c5a40bdc32079bebd60	0.42	NA	1	Cerasicoccus_arenae	0.36
3c836aef171f269a2bebd9b8074323ab	0.6	XIVa	1	Ruminococcus_gnavus	0.56
34c8ce4009d2acc750bfae954a09ecec	0.7	NA	1	AMBIGUOUS	0
cdf6a449565f2b0671c0c38a986d0f83	0.53	XIVa	0.53	AMBIGUOUS	0
0d90f9694c90aa05dab62bbc3ac8ed45	0.55	NA	1	Streptococcus_thermophilus	0.88
6726d4c94970a300334d93b0bb7ff28f	0.58	NA	1	Eggerthella_lenta	0.96
326de0098b00d9c1da939b5c8eaf8953	0.62	XIVa	1	AMBIGUOUS	0
8d66d9c69ba30d75728019469232752b	0.76	NA	1	Bacteroides_plebeius	0.9
63f879e57d0c433ab05e495a39cedbe8	0.58	XIVa	0.74	Clostridium_xylanovorans	0.18
5faa19f6adfe8fe5c58d5e4bcc6da09b	0.52	NA	1	Prevotella_stercorea	0.41
e4b3e6720fe1b27c96e40ed53d85b69b	0.66	NA	1	Akkermansia_muciniphila	1
597a9c8e52b6ff4101cf1e749dfb6426	0.66	NA	1	Akkermansia_muciniphila	1
24be4057c68fe8d62a22c465ef9b17bb	0.55	NA	0.75	AMBIGUOUS	0
a640f28d0a14d55ea687d90fcb2d0d4c	0.96	NA	1	AMBIGUOUS	0
93eb1c46674d0cd01ebd30ccf8e859ab	0.46	III	0.39	Clostridium_cellulolyticum	0.09
7e12abc8d9cdc55cdabef448c6608e48	0.78	NA	1	Bacteroides_plebeius	1
1a41ce819f3f1ae20edc32afef80a25b	0.63	IV	1	Faecalibacterium_prausnitzii	1
f2d436472245952e341510e3b3979172	0.34	XI	0.05	AMBIGUOUS	0
0e0772aceb9df44212aaed28f35907bf	0.79	XIVa	1	Dorea_longicatena	0.68
10090da72850d3041780312747651694	0.67	NA	0.87	Solobacterium_moorei	0.87
77f5439b897e475c30b41c207f04c523	0.64	IV	0.42	Ruminococcus_bromii	0.39
